"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"X__75",2.53683868272328,8.55043837491895,15.9896446852009,6.36415036337318,0.662460491561087,7.34934801748967,27.1212457656206,2.88764829654833,3.84736670098939,2.21764766834818,1.11487123288097,17.9487158824671,14.0697376129757,5.01091910283386,4.81274716091388,0.947828087925863,5.48370073570011,3.94079061646595,20.2135380758383,2.70646252107863,NA,4.15670718604471,16.6685769651529,0.504455707403225,12.7634098618262,9.05362671800152,NA,3.57384352343095,NA,5.00808807509215,4.96988999038977,11.5558410623181,NA,1.92509886436555,2.47455934962594,4.08753864264929,5.52616615182582,16.9861664502843,2.45664466865341,NA,NA,10.8088639178642,0.298430679733561,3.52462953843399,14.2684673887553,NA,1.83576721081375,6.11901371929687,0.55827867066601,0.496375867564951,7.06189499549746,3.46827042185482,1.67124284894002,5.44165325791503,14.799606643712,NA,NA,11.404951294481,7.58715434779365,3.69785428508628,NA,4.42855375371447,3.14703416978586,29.1536319071281,5.53465923505096,0.653967408335945,23.1440061878892,3.18243313759297,6.64967889234096,1.91086921150071,9.63115637731119,0.883280655414783,2.550028948009,11.4373520765247,16.4,NA,5.27703571055498,7.69688967124442,1.65,10.0865875000936,11.8705920994481,1.93359194759069,10.3942625112324,2.18542139287016,0.372311513150285,3.73695661906254,11.0976287475191,6.635,14.7892889227142,5.64506931697781,1.41661335664811,9.73307337601289,2.69228816149223,4.7363094118876
"X__76",2.61946197063317,8.80707615768311,15.6461421597633,6.36510931952663,0.697779363905325,7.50538291420118,26.912726035503,3.24779419378698,3.93990055473373,2.37914786110325,1.05974338851613,17.8472673076923,14.1473594240367,5.08017414940828,5.08868365384615,1.03929414201183,5.46593835059172,4.13278265532544,21.1716470414201,2.72304142011834,NA,4.0288387443325,17.2962168661417,0.512703452183409,12.74898036706,9.02007470414201,NA,3.58909374532057,NA,5.01777111686391,4.87253424263258,11.6117440120873,NA,1.9742050295858,2.32097167738661,4.18011021886713,5.50281286982248,17.5068871301775,2.59813868509631,NA,NA,10.9545687130178,0.329415251373354,3.53428084319527,14.0837375440383,NA,1.87744880539917,6.11949129824958,0.578646301775148,0.57994764589075,7.20096496896538,3.49641018805479,1.72332430248669,5.5289657810154,14.3172558087461,NA,NA,11.83420085706,7.79470606508876,3.70262901250219,NA,4.54973344143728,3.60513944126538,29.1101935147744,5.8091550295858,0.700615865384615,22.4764081315101,3.31186251009519,6.54670951913461,1.93158722950965,9.92775517751479,0.892363365384615,2.63564230762196,11.7431161242604,16.4,NA,5.24752773668639,8.00068508723077,1.69,10.2881814293374,12.2273194414197,1.93449400887574,10.4455714844632,2.30063213166935,0.367572374623865,3.74304735207101,11.0623557692308,7.41,14.6363476331361,5.63329193786982,1.47451147709554,9.72352707100591,2.68380078760172,4.85325403106509
"X__77",2.35312955955554,8.52042141917784,14.5192730256947,5.97753184597731,0.652298865600534,7.3552320362543,26.4405971211527,3.08154981335425,3.79851623890656,2.17128827227127,0.992001067012735,17.6795485642076,13.4236108302276,5.00751844670065,4.71229697735559,1.00431532238151,5.4601913663631,3.72822541287202,19.8726223364853,2.73853058230569,NA,3.91867571865375,15.9448425746622,0.506406273543876,12.4821485818204,8.81728121777274,NA,3.46117711181123,NA,4.87256006071434,4.68751572558652,11.4600418710739,NA,1.94565006463608,2.21942457976268,3.93209256741366,5.16215826397664,17.1509615524278,2.44855963388949,NA,NA,10.2568373349601,0.316480181638622,3.44425047569248,13.9134932541272,NA,1.80651527893009,5.67758115766148,0.552204729327349,0.574313493007606,6.83740075797638,3.29844377226607,1.67055397219138,5.40944831004737,13.6852464360292,NA,NA,12.2097555429972,7.55766961523378,3.46535330108579,NA,4.24751452850516,3.55167566395776,28.5801666413061,5.61764281668047,0.669168663848824,21.1180002379433,3.10423316481459,6.42941125531628,1.88427898710883,9.17717024706959,0.865982976745537,2.42592522788821,11.3477509550162,16.24,NA,5.13966519964559,7.83140898227069,1.78,9.6903390282845,11.8554393795627,1.87817087164292,9.71975852467849,2.14180057086684,0.326471814768504,3.73497333217134,11.0384713204642,6.635,14.5642591543568,5.48268443069415,1.43734639788396,9.3739845599663,2.6222672481437,4.62232472003137
"X__78",2.36642907871101,8.82941434894924,14.6902951791321,6.00657243038643,0.680631436870984,7.78188609489158,26.4084997505942,2.87566782077991,3.85691147560224,2.08528971482468,1.00732358528258,17.843887503301,13.5498576644866,5.0877199906106,4.6197858777618,1.01187206948153,5.58401374666236,4.24827455180306,19.9311572430386,2.79058889117103,NA,3.92843073470422,16.5805346874793,0.505335347402473,12.4239919038216,9.00135075261876,NA,3.56617757203945,NA,4.91472616707256,4.83502517523911,11.754943978758,NA,1.97383116692585,2.17311010398635,3.99433752159999,5.10757174085268,17.0951929227429,2.43446682428438,NA,NA,10.442020627329,0.291350614678034,3.53077557876823,13.8805862008034,NA,1.82439112515325,5.72103811363891,0.535430063671841,0.526621346147338,6.7189312521223,3.33770274507806,1.68229721107949,5.52280029661722,13.660632399076,NA,NA,12.2560443493319,7.5039615915026,3.60457116643401,NA,4.0900438027965,3.37297785031777,28.8053183763616,5.66058478331035,0.669287579589801,21.5069174840762,3.14768827379983,6.49511997677445,1.92327869366919,9.47212082978786,0.866670696282386,2.39314024042382,11.4686397112761,16.4,NA,5.18981470614125,7.87140544697882,1.74,9.90505080624409,12.11376638359,1.82352505795018,9.89748913231357,2.05977390852225,0.360225483557252,3.95106549103606,10.7993521316863,6.82,14.6789513218509,5.56983392506088,1.4429623731145,9.511824330272,2.66138811716043,4.66516130688654
"X__79",2.46013679326401,8.84242059711099,14.8338247767373,5.94689371680007,0.670974431530345,7.59509646977088,25.8478283084138,2.80918340835734,3.73908158317532,2.24263184225391,1.07655686074817,17.6402240588227,13.5793112129099,5.0225637945259,4.9668812690877,0.972216894151023,5.40398909377759,4.3905671308023,19.9788901272272,2.61707869559554,NA,3.93962559573189,16.5265582210826,0.540711586636756,12.3600332209268,8.79783901923606,NA,3.56648220489493,NA,4.86386859702702,4.80743027775927,11.1942046847215,NA,2.03519630476632,2.25399435995045,3.91516986398008,5.22858913864725,16.5933925805845,2.45924209695813,NA,NA,10.3124037111552,0.31835834169926,3.45231657716858,13.9510391492172,NA,1.92424334021497,5.98420904407709,0.521188438101579,0.546926644366937,6.8987384351467,3.46340719164766,1.67285710430199,5.44194962520132,14.3939325916416,NA,NA,12.2401848725522,7.57282345959559,3.68321512730819,NA,3.95448692990349,3.44117967116676,28.4529487807573,5.33160181070793,0.676542684074165,22.7421809781308,3.06222922020138,6.49008462039058,1.92711125083585,9.09852465660235,0.855283590730796,2.5341804820247,11.1921876130788,16.385,NA,5.08659869877984,7.86931499448559,1.9,9.70724239609647,11.8595798986556,1.76792018266294,10.1658962042059,2.09928666526304,0.355427056583684,3.91225423728814,10.969457511326,7.12,14.1210884511283,5.4624557454877,1.40263297029373,9.40477854651247,2.61274111373978,4.64392262154612
"X__80",2.48874720824869,8.91730603032888,14.8333934274235,5.97253991964562,0.663304574018749,7.71336458226022,25.479851653446,2.67840707736685,3.75592716596271,2.24665813911559,1.04231561231023,17.9232172658906,13.7799969461833,5.11612135572267,4.75508215720614,0.938142165447615,5.51074559596168,4.49759683733388,20.9010909652828,2.58604821263006,NA,4.00502245878809,16.3726115302189,0.557903587544798,12.4924972082736,8.72651334088802,NA,3.64282464873029,NA,4.84744102194293,5.01044151256894,10.8942887979757,NA,1.95912743381065,2.18770407659006,3.96977481209952,5.1441088904914,17.0723962089214,2.47216242983486,NA,NA,11.2397939631194,0.310029961930228,3.54322190172041,13.7915658855788,NA,1.98415031843041,5.82520926691192,0.508253631400021,0.525182166138699,7.1154471737715,3.59527740561084,1.65754591692799,5.39982249191827,15.4173867331403,NA,NA,12.1203433276199,7.54543937364788,3.67444519906237,NA,3.85581061376223,3.4266243765221,28.4273622137282,5.38480168950242,0.668902080972494,23.777239872183,2.95434272498424,6.48939975157206,2.04921483458047,8.51380807664572,0.868173328525806,2.4944217225685,11.3629391161018,16.67,NA,5.27285155042753,7.94355124694705,2.06,9.73578361988329,11.6693982669589,1.81359225301329,9.93700439111579,2.0715316856161,0.335749003832698,3.99661996497373,11.139038837952,7.575,14.2064726486041,5.49675182857731,1.37633711187881,9.72286957865458,2.69402108434782,4.67671705985371
"X__81",2.56350672377427,8.84416561063626,15.7469028366817,6.1791644042675,0.683805379862935,7.90667273234228,26.5106085731477,3.02590801696432,3.88412529533481,2.4141270659877,1.02609413599112,17.7623292194356,14.1228440317665,5.30156802606284,4.77002700203983,0.9755992545089,5.88017257825455,4.45442451902617,21.4720426162629,2.58572560644527,NA,3.95870020588923,16.1857686649552,0.564282782244116,12.853399385302,8.72613181104442,NA,3.63864665077471,NA,4.90014381521213,5.34904595663663,10.9837496567219,NA,1.97389974025212,2.20398670450769,4.02166132443401,5.27111515489485,17.0093127687363,2.47122035583176,NA,NA,11.295246760489,0.326457632642745,3.57959658365496,14.1372360302762,NA,2.04475871228916,5.99482303121415,0.55701069809078,0.541140017078711,7.22709687977635,3.57464506034242,1.70581410131048,5.34633871616755,15.8189399698857,NA,NA,11.922841381281,7.70734484833365,3.68332912799214,NA,4.07510021424724,3.58320036535521,28.6173741238631,5.60332829490924,0.683805379862935,24.644945822896,3.02878248459155,6.6157231778143,2.0447443274159,8.60432032637248,0.899190232305593,2.57240305050311,11.3838369311595,17.32,NA,5.11054547055457,8.08527644641856,2.19,9.71920589597106,11.5647359002832,1.85208825558018,10.022318290569,2.13033861839436,0.330336820519951,3.93561833203704,11.47242710183,8.03,14.2408699352832,5.45106393906931,1.35976629055972,10.1823327414408,2.67820901454136,4.80878520170817
"X__82",2.22393782916095,8.841174226126,15.9588527610053,6.21620338016638,0.656997105220836,7.97942638050264,27.8858771327066,3.22321656749368,3.98971319025132,2.43018737494825,1.01061858081821,17.8006907995731,13.8738533851809,5.42724531791401,4.77586357256685,1.0253647129344,5.92420466673489,4.4249035804617,20.2939105834881,2.68414201962017,NA,4.04470112843952,16.8596059524706,0.552484493270576,12.9194406400072,8.81611500168131,NA,3.52510675463796,NA,4.98082420795626,5.5725299575773,11.7705822986893,NA,1.9569529159783,2.31630807539263,4.22454842977649,5.23913076214565,17.1156168949838,2.44511700390763,NA,NA,11.2981040658489,0.318543432308666,3.68367607713563,14.2909005986045,NA,2.00935100695449,5.92245481272719,0.583997426862966,0.551553635266469,7.33469899383588,3.57757213511166,1.70850001560374,5.65521245865423,15.8509475913152,NA,NA,11.8399106605344,7.81096558429217,3.67676114520488,NA,4.116135625186,3.74311369555666,29.3852060374726,5.6995902717876,0.68788158452609,24.9200163715914,2.9942713268278,6.71945725540695,2.07821790564539,8.73749996344976,0.909688299536543,2.50237753426676,11.8259478939751,17.38,NA,5.23070772233512,8.06787911931161,2.16,9.77246787671434,12.1471295315936,1.84183803856782,9.77818041358016,2.23148154900983,0.311603395799763,3.97679786254185,11.3205655053436,7.8,14.5662435123321,5.69397491191392,1.41224773238581,10.0851863331335,2.73243170967736,4.95836276846153
"X__83",2.06823117825553,8.80638836930021,14.9320463320463,5.95279045279045,0.631440856440856,7.95559845559846,27.0601614601615,3.06262723762724,4.01117936117936,2.38712469970165,0.916994774230853,17.7693576693577,13.4388151472933,5.37976482976483,4.54804317304317,0.981375921375921,5.79145314145314,4.23927693927694,19.605265005265,2.50351000351,NA,3.90654344206213,16.7513286921454,0.533104230529133,12.5505082851048,8.63989118989119,NA,3.2961629077312,NA,4.87906282906283,5.7086336567847,11.4970174194454,NA,1.90823095823096,2.23058986083341,4.09931734768484,5.08490698490698,17.2686556686557,2.28404556970962,NA,NA,11.0655142155142,0.313108388131941,3.59670937170937,13.7768257407821,NA,1.97534423547912,5.75626668964395,0.556335556335556,0.519803027804668,7.20015112688663,3.46298876749424,1.66340158827659,5.47732744233991,15.1429302152543,NA,NA,11.4390835992095,7.58285363285363,3.41212958668038,NA,3.99242436049491,3.53545956412776,29.0913167067392,5.56891891891892,0.673166023166023,23.1450041917866,2.94329237846732,6.50906991937522,2.04895474101095,8.7511583011583,0.896812916812917,2.40007931586701,11.5050193050193,17.245,NA,5.18226570726571,7.75342145789751,2.12,9.43642740130369,11.7727742952264,1.74689364689365,9.48356650432369,2.08723669047652,0.292657157321411,3.8709828009828,11.093330993331,7.475,14.5871182871183,5.52719375219375,1.3757470723232,10.0474201474201,2.62924283672924,4.7205071955072
"X__84",2.24053344443489,8.95785425386191,16.062984368998,6.16007652985846,0.660008199627693,8.1094678367757,27.2135026445646,3.28611677451763,4.02131578169784,2.63937389310965,0.92630939313379,18.0235150548119,13.6818155077129,5.44994112519576,4.72309665218804,1.03484829950063,5.90387081523506,4.36663652749461,20.485317790976,2.54256323316491,NA,3.96436317455082,17.7287086707162,0.57119590116015,12.4784080703801,8.87808498064592,NA,3.48551878490113,NA,5.01272050350146,6.0854558685122,11.4112604465488,NA,1.93825192802057,2.30819256201222,4.27639487234992,5.18259603167568,17.3551523210117,2.42089979213699,NA,NA,11.2619120645333,0.320928311398799,3.67877988062524,13.9893810978064,NA,2.0282442164723,6.10836648326733,0.574791951068168,0.563398161957662,7.3827854083128,3.59845381798665,1.79851900217179,5.65445353552515,15.8725279009001,NA,NA,11.4770934207787,7.73629864373726,3.45332230507549,NA,4.12688507627848,3.98327328781018,28.8304709132618,5.63652572171498,0.701780870490205,24.6713273291304,3.03508916934053,6.55603425208669,2.08694266472147,8.92821218568094,0.896720001181928,2.45562085891171,11.9302747983335,17.41,NA,5.39145938598824,7.91498447934122,2.18,9.44158404570425,12.0046424392037,1.83799751795054,10.2042702412016,2.18722665540102,0.318001718891346,3.82080696155778,10.9388700765299,7.97,15.015882752711,5.68665292674999,1.39350391178369,10.0978469698313,2.65105712426567,5.08512646632982
"X__85",2.23467426908224,8.62102790993548,16.5903353442158,6.59588804116395,0.704306689141235,8.02686036195884,26.663038946061,3.52712318133428,4.00504557753726,2.90704820719349,0.929643324906777,18.3231533889283,14.1483554945258,5.39409488112136,4.81555724361249,1.05087029808375,6.13193998403123,4.53886533002129,20.9615086053939,2.53773997515969,NA,3.85662413568737,18.9658614222704,0.557129019421848,13.2554523468731,9.08891013129879,NA,3.47614945012025,NA,5.03076206529454,5.93539823613631,11.562555905955,NA,1.99274075141945,2.37030963281975,4.16201304816729,5.37173593860894,17.3393599183818,2.58390862447354,NA,NA,11.4142401525905,0.319586611975016,3.69481525017743,14.0164864712894,NA,2.05654056737811,6.29255964988772,0.651763174237048,0.611861864782677,7.71314599709989,3.57708630451226,1.8932362129418,5.69498187815658,16.4633292714337,NA,NA,11.5016837039701,7.89829644251242,3.58041834255515,NA,4.3636667576904,4.54076320177963,29.1418459695711,5.64004324875798,0.735050235095813,25.6190160294038,3.15813610322336,6.51016224572747,2.07432566888037,9.23983299325763,0.9206294579489,2.54395769892707,11.7160858765082,17.57,NA,5.37173593860894,8.03106343510047,2.22,9.62695055583816,12.1465120207718,1.88653577448545,10.8458206456376,2.16775976312998,0.322732169606698,3.76971770759404,10.961471566714,8.335,14.8239788857346,5.68476113378282,1.39739874093737,10.5142927164656,2.66329706769508,5.215223341022
"X__86",2.25693803304417,8.71122600645317,16.6906280020287,6.95067931620872,0.67201147110594,7.9741612219935,26.1494003401056,3.46128084071721,4.04331588054536,2.89864847598854,0.938603473352918,18.0740156329246,14.3338428465968,5.46325643664787,4.73500969599332,1.0347289596945,6.01155031474686,4.53256272561831,20.6046027626122,2.55308123750709,NA,3.88592593640977,18.6741345885824,0.58753061881313,13.3258932579683,9.16634893642412,NA,3.36212736552198,NA,4.99369193591694,5.83734394446872,11.4328507977252,NA,2.04415204809213,2.38193199665941,4.13122012083591,5.42107998448641,17.1180160505982,2.93622155630111,NA,NA,11.8206536591187,0.326542319643745,3.73402189802798,14.124604686687,NA,2.06230234124467,6.16741092792793,0.633209135117396,0.602370133385647,7.72869332566127,3.61199004623494,1.89661060808198,5.7547832683199,16.5425937742523,NA,NA,11.8571308411982,7.89543184462544,3.56674851041157,NA,4.4207458203061,4.80864550758674,28.9002860902983,5.66851517050031,0.863211387571228,26.4800232356574,3.18192785390448,6.46465359925788,2.12399030836075,9.23945478683732,0.930131358334079,2.47935728178492,11.8431477669382,NA,NA,5.28611533756974,8.05207531167069,NA,9.87129220719119,12.1868541915973,1.97948148811122,10.9320127382743,2.14189993234122,0.319271778860601,3.82962185626063,11.1570774784451,NA,14.9135934842925,5.6853857513649,1.41712018810023,10.4541366090874,2.6956854833571,5.26362122975029
"X__87",2.39456557704987,8.68333553818718,17.3720512279644,7.29490432424288,0.715353020943197,8.20535362362513,26.6801229471147,3.7040018080458,4.12529667018231,3.1133555497532,1.00263135354384,17.9036178996535,14.6652640885844,5.57579508814223,5.00747114660238,1.06765731505198,6.17522133494048,4.86326954949525,21.8847129727286,2.5673539249661,NA,3.85044992522724,19.2163714213003,0.608938300362536,13.9851343216598,9.36462136507458,NA,3.68298899081441,NA,5.20822238963387,5.78018757809796,11.3518006916016,NA,2.05557962935061,2.37347291442151,3.97301325760447,5.85288835317161,17.0779930691578,2.99220982146433,NA,NA,12.0563845110743,0.363730502123277,3.79165375922857,14.744430845855,NA,2.12749387288426,6.35467284601222,0.678595751092361,0.669295844316458,7.98026155815941,3.69895049292951,2.05600307309929,5.76654213965811,17.1749744473549,NA,NA,12.5322719962419,8.10921922555371,3.83763776649464,NA,4.89730224326804,5.27512107315956,29.1060669387241,5.86985324694892,0.921759228567124,27.3755107762664,3.33677919947183,6.50079345215308,2.09626927518248,9.43813590477625,0.968129938225102,2.6808793812009,11.7623263522676,17.965,NA,5.29587434081663,8.16354982944222,2.35,10.1420228011987,11.9777212392105,1.96227271357541,11.9265055061874,2.23915308001149,0.362775851505684,3.82728003616092,10.9310465571794,8.62,14.7142178695194,5.77937381346994,1.44431507480649,10.7557426548139,2.617939991627,5.45138586710863
